지점,date,average_temperature,temperature_difference,image,x1,x2,label,tags,cluster
108,2022-06-23,24.3,3.099999999999998,//image.msscdn.net/mfile_s01/_street_images/82597/280.street_img_view162b3af2c73e3b.jpg?,-0.2949138270167746,-0.1532769789405583,4,"['니트', '시스루', '베이지', '상의', '흰색']",1
108,2022-06-27,26.8,2.700000000000003,//image.msscdn.net/mfile_s01/_street_images/82674/280.street_img_view162bbf4627ba73.jpg?20220701115651,-0.5281215959833206,0.1883795000477141,4,"['데님', '원피스', '상의', '파랑색', '데님']",1
108,2022-06-28,26.9,2.1999999999999997,//image.msscdn.net/mfile_s01/_street_images/82727/280.street_img_view162baad2e1b1c4.jpg?20220628091753,0.944589118349806,-0.1547687964558108,1,"['아우터', '베이지색']",1
108,2022-07-04,29.3,6.200000000000003,//image.msscdn.net/mfile_s01/_street_images/82889/280.street_img_view162cc89542dd15.jpg?20220704091957,-0.7726641615247732,-0.2442744816869953,3,"['여성', '화이트', '시스루', '블라우스', '상의', '흰색']",2
108,2022-07-04,29.3,6.200000000000003,//image.msscdn.net/mfile_s01/_street_images/82870/280.street_img_view162c276595f4f2.jpg?,-0.5462242958983426,-0.2098743617671455,3,"['카디건', '반소매', '크롭', '상의', '흰색', '검정색']",2
108,2022-07-05,29.2,6.400000000000002,//image.msscdn.net/mfile_s01/_street_images/82952/280.street_img_view162c3a85ed3443.jpg?,-0.2268853282571356,0.1145341912659443,4,"['베스트', '블랙', '여성', '상의', '검정색']",2
108,2022-07-07,28.2,4.600000000000001,//image.msscdn.net/mfile_s01/_street_images/82999/280.street_img_view162c67229a1ff4.jpg?20220707081338,0.4840842506111775,-0.2960554334894998,0,"['트위드', '반소매', '재킷', '아우터', '노란색']",1
108,2022-07-11,27.0,5.900000000000002,//image.msscdn.net/mfile_s01/_street_images/83071/280.street_img_view162cbaf0d22efd.jpg?,-0.7158551316113104,-0.2999986010920104,3,"['화이트', '원피스', '반소매', '상의', '흰색']",2
108,2022-07-11,27.0,5.900000000000002,//image.msscdn.net/mfile_s01/_street_images/83096/280.street_img_view162cba9f021082.jpg?,-0.4086057200816745,-0.0796552786085914,4,"['원피스', '카키', '상의', '녹색']",2
108,2022-07-12,26.8,6.199999999999999,//image.msscdn.net/mfile_s01/_street_images/83132/280.street_img_view162d50a5cabe8c.jpg?,-0.4438675397964693,0.0327174496108939,4,"['여성', '에잇세컨즈', '블라우스', '상의', '녹색', '체크']",2
108,2022-07-13,25.0,3.1000000000000014,//image.msscdn.net/mfile_s01/_street_images/83157/280.street_img_view162cfacaaced37.jpg?20220713093652,-0.7407465748205324,-0.2728589293422731,3,"['여성', '블루', '크롭', '블라우스', '반소매', '상의', '파랑색']",1
108,2022-07-13,25.0,3.1000000000000014,//image.msscdn.net/mfile_s01/_street_images/83181/280.street_img_view162ce60f7eb846.jpg?,-0.5895780440481192,-0.2558556049796258,3,"['여성', '원피스', '블루', '하늘색', '상의', '흰색', '파랑색']",1
108,2022-07-14,25.7,6.599999999999998,//image.msscdn.net/mfile_s01/_street_images/83210/280.street_img_view162cfa1ad93430.jpg?,-0.1974655872467362,-0.1139188374502682,4,"['베이지', '슬리브리스탑', '여성', '상의', '베이지색']",2
108,2022-07-14,25.7,6.599999999999998,//image.msscdn.net/mfile_s01/_street_images/83207/280.street_img_view162cfa448470f6.jpg?,-0.2459788076910023,-0.1090508503002302,4,"['여성', '원피스', '그레이', '상의', '회색']",2
108,2022-07-14,25.7,6.599999999999998,//image.msscdn.net/mfile_s01/_street_images/83189/280.street_img_view162cfa6346562f.jpg?20220714093357,-0.4551171391491915,0.0145729343074875,4,"['블랙', '크롭', '반소매티셔츠', '여성', '상의', '검정색']",2
108,2022-07-18,26.8,7.0,//image.msscdn.net/mfile_s01/_street_images/83257/280.street_img_view162d64e204b751.jpg?,-0.5356241903986094,-0.261503242792463,3,"['여성', '아이보리', '반소매', '카디건', '상의', '흰색']",2
108,2022-07-19,27.4,6.800000000000001,//image.msscdn.net/mfile_s01/_street_images/83296/280.street_img_view162d7a3da20d0e.jpg?,-0.2595415356547006,0.0610652446275021,4,"['여성', '블랙', '카디건', '상의', '검정색']",2
108,2022-07-19,27.4,6.800000000000001,//image.msscdn.net/mfile_s01/_street_images/83296/280.street_img_view262d7a4127f03d.jpg?,-0.0570578446113349,-0.1650721289052884,0,"['여성', '브라운', '원피스', '상의', '갈색', '체크']",2
108,2022-07-20,27.1,6.099999999999998,//image.msscdn.net/mfile_s01/_street_images/83315/280.street_img_view162d7a1f6dc0b8.jpg?20220720075549,-0.5379550708101046,-0.0235610416391442,3,"['체크', '크롭', '반소매', '블라우스', '상의', '체크']",2
108,2022-07-21,23.2,4.399999999999999,//image.msscdn.net/mfile_s01/_street_images/83360/280.street_img_view162d8e5e557e3b.jpg?,-0.5035091582271115,-0.1676961739588301,3,"['여성', '오버핏', '화이트', '반소매티셔츠', '상의', '흰색']",1
108,2022-07-22,25.1,4.600000000000001,//image.msscdn.net/mfile_s01/_street_images/83397/280.street_img_view162da49881af97.jpg?20220722154155,-0.2942113078284603,-0.0597601744843409,4,"['우마뭉', '베스트', '상의', '베이지색']",1
108,2022-07-25,27.5,8.399999999999999,//image.msscdn.net/mfile_s01/_street_images/83420/280.street_img_view162de3c45dc631.jpg?,-0.5048485843394678,-0.1408951608561008,3,"['블루', '원피스', '상의', '파랑색', '기타패턴']",2
108,2022-07-25,27.5,8.399999999999999,//image.msscdn.net/mfile_s01/_street_images/83450/280.street_img_view162de3376627eb.jpg?,-0.5401934803686034,0.0153052495895417,4,"['블랙', '여성', '브이넥', '크롭', '티셔츠', '상의', '검정색']",2
108,2022-07-25,27.5,8.399999999999999,//image.msscdn.net/mfile_s01/_street_images/83447/280.street_img_view162de33a82a33a.jpg?,-0.4291668845012986,-0.0945169358037291,3,"['여성', '아이보리', '슬리브리스', '탑', '상의', '흰색', '베이지색']",2
108,2022-07-25,27.5,8.399999999999999,//image.msscdn.net/mfile_s01/_street_images/83444/280.street_img_view162de33c8c83ff.jpg?,-0.6129141116209847,-0.1245192528332098,3,"['여성', '블루', '슬리브리스', '탑', '상의', '파랑색']",2
108,2022-07-26,28.9,8.700000000000003,//image.msscdn.net/mfile_s01/_street_images/83471/280.street_img_view162ecb5366eb01.jpg?20220726093717,-0.7983793454478335,-0.3412495453907632,3,"['여성', '화이트', '오프숄더', '블라우스', '상의', '흰색']",2
108,2022-07-26,28.9,8.700000000000003,//image.msscdn.net/mfile_s01/_street_images/83499/280.street_img_view262df7cc9c0c3b.jpg?,-0.2703513470075471,0.0171727415786544,4,"['플라워', '패턴', '원피스', '여성', '상의', '주황색']",2
108,2022-07-27,29.3,7.0,//image.msscdn.net/mfile_s01/_street_images/83527/280.street_img_view162f40c3746ecb.jpg?,-0.4512930217625248,0.0762916617972948,4,"['여성', '블랙', '슬리브리스', '원피스', '상의', '검정색']",2
108,2022-07-27,29.3,7.0,//image.msscdn.net/mfile_s01/_street_images/83543/280.street_img_view162e0ccc9db042.jpg?,-0.7717168520581988,-0.2170519532232982,3,"['여성', '화이트', '시스루', '티셔츠', '상의', '흰색']",2
108,2022-07-28,29.7,9.299999999999995,//image.msscdn.net/mfile_s01/_street_images/83574/280.street_img_view162e34340e2679.jpg?20220729111859,-0.6237001925475617,-0.2404215489818722,3,"['브룩스브라더스', '폴로셔츠', '상의', '파랑색']",2
108,2022-08-01,28.6,7.0,//image.msscdn.net/mfile_s01/_street_images/83614/280.street_img_view162e76924c7633.jpg?,-0.6306798581172706,-0.2266468934910441,3,"['여성', '핑크', '반소매', '티셔츠', '상의', '분홍색']",2
